datetime,choke,psig,apsig,oil,gas,water,liquid
24/5/2021 01:00:00,38,1055,330,733.08,6.448,7.872,741
24/5/2021 01:15:00,38,1056,329,750.96,6.438,8.064,759
24/5/2021 01:30:00,38,1056,329,724.128,6.438,7.776,731.9
24/5/2021 01:45:00,38,1055,329,742.008,6.438,7.968,750
24/5/2021 02:00:00,38,1055,329,742.008,6.438,7.968,750
24/5/2021 02:15:00,38,1052,330,733.08,6.477,7.872,741
24/5/2021 02:30:00,38,1052,330,742.008,6.477,7.968,750
24/5/2021 02:45:00,38,1052,330,742.008,6.477,7.968,750
24/5/2021 03:00:00,38,1052,330,733.08,6.477,7.872,741
24/5/2021 03:15:00,38,1054,330,724.128,6.477,7.776,731.9
24/5/2021 03:30:00,38,1054,330,715.2,6.477,7.68,722.9
24/5/2021 03:45:00,38,1054,330,733.08,6.477,7.872,741
24/5/2021 04:00:00,38,1054,330,724.128,6.477,7.776,731.9
24/5/2021 04:15:00,38,1054,330,750.96,6.506,8.064,759
24/5/2021 04:30:00,38,1054,330,724.128,6.506,7.776,731.9
24/5/2021 04:45:00,38,1054,330,750.96,6.506,8.064,759
24/5/2021 05:00:00,38,1054,330,742.008,6.506,7.968,750
24/5/2021 05:15:00,38,1056,329,733.08,6.495,7.872,741
24/5/2021 05:30:00,38,1056,329,742.008,6.495,7.968,750
24/5/2021 05:45:00,38,1056,329,742.008,6.495,7.968,750
24/5/2021 06:00:00,38,1056,329,733.08,6.495,7.872,741
24/5/2021 06:15:00,38,1059,326,733.08,6.465,7.872,741
24/5/2021 06:30:00,38,1063,329,742.008,6.495,7.968,750
24/5/2021 06:45:00,38,1060,332,742.008,6.526,7.968,750
24/5/2021 07:00:00,38,1057,328,734.52,6.485,15.936,750.5
24/5/2021 07:15:00,38,1062,330,716.808,6.506,15.552,732.4
24/5/2021 07:30:00,38,1059,326,734.52,6.465,15.936,750.5
24/5/2021 07:45:00,38,1055,334,724.896,6.546,15.744,740.6
24/5/2021 08:00:00,38,1058,337,742.584,6.577,16.128,758.7
24/5/2021 08:15:00,38,1056,335,733.752,6.556,15.936,749.7
24/5/2021 08:30:00,38,1060,332,725.664,6.526,15.744,741.4
24/5/2021 08:45:00,38,1056,334,724.896,6.546,15.744,740.6
24/5/2021 09:00:00,38,1055,335,733.752,6.556,15.936,749.7
24/5/2021 09:15:00,38,1056,334,716.064,6.546,15.552,731.6
24/5/2021 09:30:00,38,1054,332,707.976,6.526,15.36,723.3
24/5/2021 09:45:00,38,1057,335,716.064,6.556,15.552,731.6
24/5/2021 10:00:00,38,1055,333,725.664,6.536,15.744,741.4
24/5/2021 10:15:00,38,1054,336,733.752,6.553,15.936,749.7
24/5/2021 10:30:00,38,1055,335,724.896,6.543,15.744,740.6
24/5/2021 10:45:00,38,1057,334,733.752,6.533,15.936,749.7
24/5/2021 11:00:00,38,1056,335,742.584,6.543,16.128,758.7
24/5/2021 11:15:00,38,1055,334,732.312,6.533,7.872,740.2
24/5/2021 11:30:00,38,1057,324,724.896,6.432,7.776,732.7
24/5/2021 11:45:00,38,1061,331,733.08,6.503,7.872,741
24/5/2021 12:00:00,38,1064,330,733.08,6.493,7.872,741
24/5/2021 12:15:00,38,1061,330,724.128,6.493,7.776,731.9
24/5/2021 12:30:00,38,1062,334,705.504,6.533,7.584,713.1
24/5/2021 12:45:00,38,1057,335,705.504,6.543,7.584,713.1
24/5/2021 13:00:00,38,1058,336,723.36,6.553,7.776,731.1
24/5/2021 13:15:00,38,1065,334,723.36,6.533,7.776,731.1
24/5/2021 13:30:00,38,1067,336,723.36,6.553,7.776,731.1
24/5/2021 13:45:00,38,1063,332,734.52,6.513,15.936,750.5
24/5/2021 14:00:00,38,1060,331,734.52,6.503,15.936,750.5
24/5/2021 14:15:00,38,1059,330,725.664,6.506,15.744,741.4
24/5/2021 14:30:00,38,1064,334,741.24,6.546,7.968,749.2
24/5/2021 14:45:00,38,1067,332,724.128,6.526,7.776,731.9
24/5/2021 15:00:00,38,1062,335,742.584,6.556,16.128,758.7
24/5/2021 15:15:00,38,1061,336,707.232,6.566,15.36,722.6
24/5/2021 15:30:00,38,1059,332,716.808,6.526,15.552,732.4
24/5/2021 15:45:00,38,1060,333,716.808,6.536,15.552,732.4
24/5/2021 16:00:00,38,1062,334,707.232,6.546,15.36,722.6
24/5/2021 16:15:00,38,1064,330,733.08,6.518,7.872,741
24/5/2021 16:30:00,38,1059,332,742.008,6.539,7.968,750
24/5/2021 16:45:00,38,1060,336,724.896,6.579,15.744,740.6
24/5/2021 17:00:00,38,1058,335,733.752,6.569,15.936,749.7
24/5/2021 17:15:00,40,1004,335,795.624,7.042,17.28,812.9
24/5/2021 17:30:00,40,1011,338,795.624,7.074,17.28,812.9
24/5/2021 17:45:00,40,1013,336,783.456,7.052,30.24,813.7
24/5/2021 18:00:00,40,1018,334,826.968,7.111,31.92,858.9
24/5/2021 18:15:00,40,1020,340,809.16,7.23,22.08,831.2
24/5/2021 18:30:00,40,1018,340,826.968,7.203,31.92,858.9
24/5/2021 18:45:00,40,1012,338,799.536,7.127,22.704,822.2
24/5/2021 19:00:00,40,1008,335,809.16,7.094,22.08,831.2
24/5/2021 19:15:00,40,1008,335,809.16,7.094,22.08,831.2
24/5/2021 19:30:00,40,1012,337,826.752,7.076,22.56,849.3
24/5/2021 19:45:00,40,1012,337,804.456,7.076,17.472,821.9
24/5/2021 20:00:00,40,1010,338,822.144,7.046,17.856,840
24/5/2021 20:15:00,40,1010,338,804.456,7.046,17.472,821.9
24/5/2021 20:30:00,40,1012,338,817.464,7.046,13.248,830.7
24/5/2021 20:45:00,40,1012,338,826.344,7.046,13.392,839.7
24/5/2021 21:00:00,40,1012,336,812.688,7.025,8.736,821.4
24/5/2021 21:15:00,40,1012,335,817.464,7.014,13.248,830.7
24/5/2021 21:30:00,40,1015,335,831,7.014,18.048,849
24/5/2021 21:45:00,40,1015,335,804.456,7,17.472,821.9
24/5/2021 22:00:00,40,1014,335,804.456,7,17.472,821.9
24/5/2021 22:15:00,40,1014,335,803.736,7,8.64,812.4
24/5/2021 22:30:00,40,1014,335,821.616,7,8.832,830.4
24/5/2021 22:45:00,40,1014,335,812.688,7,8.736,821.4
24/5/2021 23:00:00,40,1014,335,812.688,7,8.736,821.4
24/5/2021 23:15:00,40,1014,335,795.624,7,17.28,812.9
24/5/2021 23:30:00,40,1014,335,813.312,7,17.664,831
24/5/2021 23:45:00,40,1014,335,799.68,7,12.96,812.6
24/5/2021 00:00:00,40,1014,335,808.584,7,13.104,821.7
25/5/2021 00:15:00,40,1016,335,795.648,7,17.28,812.9
25/5/2021 00:30:00,40,1010,335,812.688,7,8.736,821.4
25/5/2021 00:45:00,40,1012,335,817.464,7,13.248,830.7
25/5/2021 01:00:00,40,1017,335,808.584,7,13.104,821.7
25/5/2021 01:15:00,40,1017,335,831,7,18.048,849
25/5/2021 01:30:00,40,1017,335,839.832,7,18.24,858.1
25/5/2021 01:45:00,40,1016,335,826.344,7,13.392,839.7
25/5/2021 02:00:00,40,1016,335,835.224,7,13.536,848.8
25/5/2021 02:15:00,40,1016,335,830.544,7,8.928,839.5
25/5/2021 02:30:00,40,1016,335,812.688,7,8.736,821.4
25/5/2021 02:45:00,40,1016,335,817.464,7,13.248,830.7
25/5/2021 03:00:00,40,1016,335,817.464,7,13.248,830.7
25/5/2021 03:15:00,40,1016,335,822.144,7,17.856,840
25/5/2021 03:30:00,40,1016,335,804.456,7,17.472,821.9
25/5/2021 03:45:00,40,1016,335,813.312,7,17.664,831
25/5/2021 04:00:00,40,1016,335,813.312,7,17.664,831
25/5/2021 04:15:00,40,1014,335,813.312,7.027,17.664,831
25/5/2021 04:30:00,40,1014,335,822.144,7.027,17.856,840
25/5/2021 04:45:00,40,1014,335,804.456,7.027,17.472,821.9
25/5/2021 05:00:00,40,1014,335,813.312,7.027,17.664,831
25/5/2021 05:15:00,40,1014,335,813.312,7.027,17.664,831
25/5/2021 05:30:00,40,1014,335,813.312,7.027,17.664,831
25/5/2021 05:45:00,40,1014,335,804.456,7.027,17.472,821.9
25/5/2021 06:00:00,40,1014,335,822.144,7.027,17.856,840
25/5/2021 06:15:00,40,1012,338,821.616,7.086,8.832,830.4
25/5/2021 06:30:00,40,1018,337,830.544,7.075,8.928,839.5
25/5/2021 06:45:00,40,1017,335,830.544,7.053,8.928,839.5
25/5/2021 07:00:00,40,1012,338,817.464,7.086,13.248,830.7
25/5/2021 07:15:00,40,1009,337,817.464,7.075,13.248,830.7
25/5/2021 07:30:00,40,1007,335,808.584,7.053,13.104,821.7
25/5/2021 07:45:00,40,1012,338,822.144,7.086,17.856,840
25/5/2021 08:00:00,40,1011,336,813.312,7.064,17.664,831
25/5/2021 08:15:00,40,1017,339,804.456,7.083,17.472,821.9
25/5/2021 08:30:00,40,1021,338,813.312,7.072,17.664,831
25/5/2021 08:45:00,40,1021,339,813.312,7.083,17.664,831
25/5/2021 09:00:00,40,1018,338,804.456,7.072,17.472,821.9
25/5/2021 09:15:00,40,1019,338,803.736,7.032,8.64,812.4
25/5/2021 09:30:00,40,1021,340,821.616,7.054,8.832,830.4
25/5/2021 09:45:00,40,1024,339,812.688,7.043,8.736,821.4
25/5/2021 10:00:00,40,1020,337,812.688,7.022,8.736,821.4
25/5/2021 10:15:00,40,1021,333,796.464,6.925,17.28,813.7
25/5/2021 10:30:00,40,1024,335,804.456,6.947,17.472,821.9
25/5/2021 10:45:00,40,1023,340,804.456,7,17.472,821.9
25/5/2021 11:00:00,40,1021,338,795.624,6.979,17.28,812.9
25/5/2021 11:15:00,40,1025,340,769.104,7,16.704,785.8
25/5/2021 11:30:00,40,1022,337,777.936,6.968,16.896,794.8
25/5/2021 11:45:00,40,1020,335,769.104,6.947,16.704,785.8
25/5/2021 12:00:00,40,1023,340,777.936,7,16.896,794.8
25/5/2021 12:15:00,40,1021,338,813.312,7.032,17.664,831
25/5/2021 12:30:00,40,1019,339,777.936,7.043,16.896,794.8
25/5/2021 12:45:00,40,1022,340,795.624,7.054,17.28,812.9
25/5/2021 13:00:00,40,1024,337,795.624,7.022,17.28,812.9
25/5/2021 13:15:00,40,1026,334,813.312,6.936,17.664,831
25/5/2021 13:30:00,40,1028,333,823.008,6.925,17.856,840.9
25/5/2021 13:45:00,40,1026,335,822.144,6.947,17.856,840
25/5/2021 14:00:00,40,1025,337,813.312,6.968,17.664,831
25/5/2021 14:15:00,40,1021,336,795.624,6.957,17.28,812.9
25/5/2021 14:30:00,40,1023,336,786.792,6.957,17.088,803.9
25/5/2021 14:45:00,40,1018,338,804.456,6.979,17.472,821.9
25/5/2021 15:00:00,40,1022,335,795.624,6.947,17.28,812.9
25/5/2021 15:15:00,40,1024,334,813.312,6.936,17.664,831
25/5/2021 15:30:00,40,1021,336,777.936,6.957,16.896,794.8
25/5/2021 15:45:00,40,1019,331,787.608,6.904,17.088,804.7
25/5/2021 16:00:00,40,1021,334,804.456,6.936,17.472,821.9
25/5/2021 16:15:00,40,1026,336,804.456,6.957,17.472,821.9
25/5/2021 16:30:00,40,1021,334,786.792,6.936,17.088,803.9
25/5/2021 16:45:00,40,1017,331,796.464,6.904,17.28,813.7
25/5/2021 17:00:00,40,1022,332,796.464,6.915,17.28,813.7
25/5/2021 17:15:00,40,1025,332,796.464,6.928,17.28,813.7
25/5/2021 17:30:00,40,1028,339,795.624,7.003,17.28,812.9
25/5/2021 17:45:00,40,1024,335,800.448,6.96,17.088,817.5
25/5/2021 18:00:00,40,1027,337,818.424,6.982,17.472,835.9
25/5/2021 18:15:00,40,1021,337,769.104,6.914,16.704,785.8
25/5/2021 18:30:00,40,1021,337,786.792,6.914,17.088,803.9
25/5/2021 18:45:00,40,1021,337,777.936,6.914,16.896,794.8
25/5/2021 19:00:00,40,1021,337,777.936,6.914,16.896,794.8
25/5/2021 19:15:00,40,1018,337,799.68,6.995,12.96,812.6
25/5/2021 19:30:00,40,1018,337,808.584,6.995,13.104,821.7
25/5/2021 19:45:00,40,1018,337,786.792,6.995,17.088,803.9
25/5/2021 20:00:00,40,1018,337,795.624,6.995,17.28,812.9
25/5/2021 20:15:00,40,1018,336,786.792,6.984,17.088,803.9
25/5/2021 20:30:00,40,1016,336,804.456,6.984,17.472,821.9
25/5/2021 20:45:00,40,1016,335,795.624,6.947,17.28,812.9
25/5/2021 21:00:00,40,1016,335,795.624,6.947,17.28,812.9
25/5/2021 21:15:00,40,1016,335,795.624,6.947,17.28,812.9
25/5/2021 21:30:00,40,1016,335,786.792,6.947,17.088,803.9
25/5/2021 21:45:00,40,1016,335,786.792,6.947,17.088,803.9
25/5/2021 22:00:00,40,1016,335,795.624,6.947,17.28,812.9
25/5/2021 22:15:00,40,1016,332,787.608,6.888,17.088,804.7
25/5/2021 22:30:00,40,1016,332,805.32,6.888,17.472,822.8
25/5/2021 22:45:00,40,1016,332,796.464,6.888,17.28,813.7
25/5/2021 23:00:00,40,1016,332,796.464,6.888,17.28,813.7
25/5/2021 23:15:00,40,1015,332,796.464,6.888,17.28,813.7
25/5/2021 23:30:00,40,1015,332,796.464,6.888,17.28,813.7
25/5/2021 23:45:00,40,1015,332,787.608,6.888,17.088,804.7
25/5/2021 00:00:00,40,1015,332,805.32,6.888,17.472,822.8
26/5/2021 00:15:00,40,1015,332,796.488,6.888,17.28,813.8
26/5/2021 00:30:00,40,1015,332,805.32,6.888,17.472,822.8
26/5/2021 00:45:00,40,1015,332,787.608,6.888,17.088,804.7
26/5/2021 01:00:00,40,1015,332,796.464,6.888,17.28,813.7
26/5/2021 01:15:00,40,1015,332,796.464,6.888,17.28,813.7
26/5/2021 01:30:00,40,1015,332,787.608,6.888,17.088,804.7
26/5/2021 01:45:00,40,1015,332,805.32,6.901,17.472,822.8
26/5/2021 02:00:00,40,1015,332,787.608,6.901,17.088,804.7
26/5/2021 02:15:00,40,1015,332,805.32,6.901,17.472,822.8
26/5/2021 02:30:00,40,1015,332,796.464,6.901,17.28,813.7
26/5/2021 02:45:00,40,1015,332,814.176,6.901,17.664,831.8
26/5/2021 03:00:00,40,1015,332,796.464,6.901,17.28,813.7
26/5/2021 03:15:00,40,1016,336,795.624,6.984,17.28,812.9
26/5/2021 03:30:00,40,1016,336,804.456,6.984,17.472,821.9
26/5/2021 03:45:00,40,1016,336,786.792,6.984,17.088,803.9
26/5/2021 04:00:00,40,1016,336,795.624,6.984,17.28,812.9
26/5/2021 04:15:00,40,1016,336,790.8,6.984,12.816,803.6
26/5/2021 04:30:00,40,1016,336,790.8,6.984,12.816,803.6
26/5/2021 04:45:00,40,1016,336,786.792,6.984,17.088,803.9
26/5/2021 05:00:00,40,1016,336,786.792,6.984,17.088,803.9
26/5/2021 05:15:00,40,1014,334,777.936,6.989,16.896,794.8
26/5/2021 05:30:00,40,1014,334,795.624,6.989,17.28,812.9
26/5/2021 05:45:00,40,1014,334,786.792,6.989,17.088,803.9
26/5/2021 06:00:00,40,1014,334,786.792,6.989,17.088,803.9
26/5/2021 06:15:00,40,1016,335,804.456,7,17.472,821.9
26/5/2021 06:30:00,40,1013,331,814.176,6.957,17.664,831.8
26/5/2021 06:45:00,40,1015,333,796.464,6.979,17.28,813.7
26/5/2021 07:00:00,40,1017,336,804.456,7.011,17.472,821.9
26/5/2021 07:15:00,40,1021,338,795.624,7.032,17.28,812.9
26/5/2021 07:30:00,40,1019,335,786.768,7,17.088,803.9
26/5/2021 07:45:00,40,1023,337,795.624,7.022,17.28,812.9
26/5/2021 08:00:00,40,1021,334,804.456,6.989,17.472,821.9
26/5/2021 08:15:00,40,1023,330,786.72,6.946,8.448,795.2
26/5/2021 08:30:00,40,1018,333,795.648,6.979,8.544,804.2
26/5/2021 08:45:00,40,1021,334,777.936,6.989,16.896,794.8
26/5/2021 09:00:00,40,1023,337,777.936,7.022,16.896,794.8
26/5/2021 09:15:00,40,1019,339,777.936,7.043,16.896,794.8
26/5/2021 09:30:00,40,1017,334,786.792,6.989,17.088,803.9
26/5/2021 09:45:00,40,1022,335,804.456,7,17.472,821.9
26/5/2021 10:00:00,40,1023,336,795.624,7.011,17.28,812.9
26/5/2021 10:15:00,40,1024,336,786.792,6.997,17.088,803.9
26/5/2021 10:30:00,40,1019,337,795.648,7.008,17.28,812.9
26/5/2021 10:45:00,40,1024,336,777.96,6.997,16.896,794.9
26/5/2021 11:00:00,40,1022,337,786.792,7.008,17.088,803.9
26/5/2021 11:15:00,40,1025,336,803.736,6.997,8.64,812.4
26/5/2021 11:30:00,40,1027,334,803.736,6.976,8.64,812.4
26/5/2021 11:45:00,40,1024,338,812.688,7.019,8.736,821.4
26/5/2021 12:00:00,40,1021,335,802.848,6.987,8.544,803.4
26/5/2021 12:15:00,40,1024,338,776.952,7.019,8.352,785.3
26/5/2021 12:30:00,40,1026,336,785.88,6.997,8.448,794.3
26/5/2021 12:45:00,40,1023,334,785.88,6.976,8.448,794.3
26/5/2021 13:00:00,40,1022,336,776.952,6.997,8.352,785.3
26/5/2021 13:15:00,40,1023,331,772.44,6.957,16.896,789.3
26/5/2021 13:30:00,40,1020,339,780.408,7.043,17.088,797.5
26/5/2021 13:45:00,40,1019,332,781.224,6.968,17.088,798.3
26/5/2021 14:00:00,40,1016,334,780.336,6.989,8.448,788.8
26/5/2021 14:15:00,40,1017,336,763.752,7.011,25.344,789.1
26/5/2021 14:30:00,40,1021,337,772.44,7.022,25.632,798.1
26/5/2021 14:45:00,40,1024,335,772.44,7,16.896,789.3
26/5/2021 15:00:00,40,1019,336,771.624,7.011,16.896,788.5
26/5/2021 15:15:00,40,1021,338,780.408,7.032,17.088,797.5
26/5/2021 15:30:00,40,1025,339,771.624,7.043,16.896,788.5
26/5/2021 15:45:00,40,1028,340,772.44,7.054,25.632,798.1
26/5/2021 16:00:00,40,1026,338,755.064,7.032,25.056,780.1
26/5/2021 16:15:00,40,1026,340,804.456,7.054,17.472,821.9
26/5/2021 16:30:00,40,1029,338,821.616,7.032,8.832,830.4
26/5/2021 16:45:00,40,1026,337,821.616,7.022,8.832,830.4
26/5/2021 17:00:00,40,1024,334,812.688,6.989,8.736,821.4
26/5/2021 17:15:00,40,1023,335,776.952,7,8.352,785.3
26/5/2021 17:30:00,40,1021,337,768.024,7.022,8.256,776.3
26/5/2021 17:45:00,40,1024,330,783.264,6.946,16.704,800
26/5/2021 18:00:00,40,1025,331,774.264,6.957,16.512,790.8
26/5/2021 18:15:00,40,1021,334,769.104,6.936,16.704,785.8
26/5/2021 18:30:00,40,1021,334,777.936,6.936,16.896,794.8
26/5/2021 18:45:00,40,1020,334,760.272,6.936,16.512,776.8
26/5/2021 19:00:00,40,1020,334,769.104,6.936,16.704,785.8
26/5/2021 19:15:00,40,1020,332,763.656,6.941,16.704,780.4
26/5/2021 19:30:00,40,1020,332,781.224,6.941,17.088,798.3
26/5/2021 19:45:00,40,1020,332,772.44,6.994,16.896,789.3
26/5/2021 20:00:00,40,1020,332,772.44,6.994,16.896,789.3
26/5/2021 20:15:00,40,1020,334,790.008,6.963,17.28,807.3
26/5/2021 20:30:00,40,1020,334,781.224,6.989,17.088,798.3
26/5/2021 20:45:00,40,1020,334,772.44,6.989,16.896,789.3
26/5/2021 21:00:00,40,1020,334,781.224,6.989,17.088,798.3
26/5/2021 21:15:00,40,1020,334,772.44,6.989,16.896,789.3
26/5/2021 21:30:00,40,1020,334,781.224,6.989,17.088,798.3
26/5/2021 21:45:00,40,1020,334,763.656,6.989,16.704,780.4
26/5/2021 22:00:00,40,1020,334,772.44,6.989,16.896,789.3
26/5/2021 22:15:00,40,1017,336,771.624,7.038,16.896,788.5
26/5/2021 22:30:00,40,1017,336,762.864,7.038,16.704,779.6
26/5/2021 22:45:00,40,1017,336,780.408,7.038,17.088,797.5
26/5/2021 23:00:00,40,1017,336,771.624,7.038,16.896,788.5
26/5/2021 23:15:00,40,1017,336,762.864,7.038,16.704,779.6
26/5/2021 23:30:00,40,1017,336,771.624,7.038,16.896,788.5
26/5/2021 23:45:00,40,1017,336,754.08,7.038,16.512,770.6
26/5/2021 00:00:00,40,1017,336,762.864,7.038,16.704,779.6
27/5/2021 00:15:00,40,1018,337,754.08,7.022,16.512,770.6
27/5/2021 00:30:00,40,1018,337,780.408,7.022,17.088,797.5
27/5/2021 00:45:00,40,1018,337,771.624,6.995,16.896,788.5
27/5/2021 01:00:00,40,1018,337,771.624,6.995,16.896,788.5
27/5/2021 01:15:00,40,1018,337,771.624,6.995,16.896,788.5
27/5/2021 01:30:00,40,1018,337,771.624,6.995,16.896,788.5
27/5/2021 01:45:00,40,1018,337,762.864,6.995,16.704,779.6
27/5/2021 02:00:00,40,1018,337,780.408,6.995,17.088,797.5
27/5/2021 02:15:00,40,1016,337,780.408,6.995,17.088,797.5
27/5/2021 02:30:00,40,1016,337,762.864,6.995,16.704,779.6
27/5/2021 02:45:00,40,1016,337,771.624,6.995,16.896,788.5
27/5/2021 03:00:00,40,1016,337,771.624,6.995,16.896,788.5
27/5/2021 03:15:00,40,1016,337,762.864,7.022,16.704,779.6
27/5/2021 03:30:00,40,1016,337,780.408,7.022,17.088,797.5
27/5/2021 03:45:00,40,1016,337,771.624,7.022,16.896,788.5
27/5/2021 04:00:00,40,1016,337,771.624,7.022,16.896,788.5
27/5/2021 04:15:00,40,1015,336,780.408,7.011,17.088,797.5
27/5/2021 04:30:00,40,1015,336,771.624,7.011,16.896,788.5
27/5/2021 04:45:00,40,1015,336,771.624,7.011,16.896,788.5
27/5/2021 05:00:00,40,1015,336,780.408,7.011,17.088,797.5
27/5/2021 05:15:00,40,1015,336,762.864,7.011,16.704,779.6
27/5/2021 05:30:00,40,1015,336,762.864,7.011,16.704,779.6
27/5/2021 05:45:00,40,1015,336,771.624,7.011,16.896,788.5
27/5/2021 06:00:00,40,1015,336,771.624,7.011,16.896,788.5
27/5/2021 06:15:00,40,1020,339,780.408,7.043,17.088,797.5
27/5/2021 06:30:00,40,1018,340,797.928,7.054,17.472,815.4
27/5/2021 06:45:00,40,1021,335,790.008,7,17.28,807.3
27/5/2021 07:00:00,40,1024,338,797.208,7.032,8.64,805.8
27/5/2021 07:15:00,40,1023,334,780.336,7.016,8.448,788.8
27/5/2021 07:30:00,40,1021,338,762.864,7.059,16.704,779.6
27/5/2021 07:45:00,40,1023,336,762.864,7.038,16.704,779.6
27/5/2021 08:00:00,40,1020,334,772.44,7.016,16.896,789.3
27/5/2021 08:15:00,40,1024,336,764.4,7.064,16.704,781.1
27/5/2021 08:30:00,40,1023,337,773.208,7.075,16.896,790.1
27/5/2021 08:45:00,40,1021,338,764.4,7.086,16.704,781.1
27/5/2021 09:00:00,40,1022,337,773.208,7.075,16.896,790.1
27/5/2021 09:15:00,40,1024,330,774.024,6.999,16.896,790.9
27/5/2021 09:30:00,40,1025,330,774.024,6.999,16.896,790.9
27/5/2021 09:45:00,40,1024,335,764.4,7.053,16.704,781.1
27/5/2021 10:00:00,40,1025,335,764.4,7.053,16.704,781.1
27/5/2021 10:15:00,40,1025,335,764.4,7.053,16.704,781.1
27/5/2021 10:30:00,40,1023,337,773.208,7.075,16.896,790.1
27/5/2021 10:45:00,40,1020,338,773.208,7.086,16.896,790.1
27/5/2021 11:00:00,40,1021,335,764.4,7.053,16.704,781.1
27/5/2021 11:15:00,40,1026,339,764.4,7.083,16.704,781.1
27/5/2021 11:30:00,40,1024,335,773.208,7.04,16.896,790.1
27/5/2021 11:45:00,40,1025,333,773.016,7.018,8.352,781.4
27/5/2021 12:00:00,40,1022,337,781.08,7.061,8.448,789.5
27/5/2021 12:15:00,40,1021,338,746.832,7.072,16.32,763.2
27/5/2021 12:30:00,40,1019,336,746.832,7.05,16.32,763.2
27/5/2021 12:45:00,40,1021,339,754.464,7.083,8.16,762.6
27/5/2021 13:00:00,40,1023,337,754.464,7.061,8.16,762.6
27/5/2021 13:15:00,40,1021,336,772.2,7.05,8.352,780.6
27/5/2021 13:30:00,40,1019,333,781.92,7.018,8.448,790.4
27/5/2021 13:45:00,40,1023,335,781.08,7.04,8.448,789.5
27/5/2021 14:00:00,40,1025,338,764.4,7.086,16.704,781.1
27/5/2021 14:15:00,40,1027,337,773.208,7.075,16.896,790.1
27/5/2021 14:30:00,40,1022,336,763.344,7.064,8.256,771.6
27/5/2021 14:45:00,40,1020,332,773.016,7.021,8.352,781.4
27/5/2021 15:00:00,40,1027,335,764.4,7.053,16.704,781.1
27/5/2021 15:15:00,40,1025,333,774.024,7.031,16.896,790.9
27/5/2021 15:30:00,40,1023,334,782.808,7.042,17.088,799.9
27/5/2021 15:45:00,40,1026,337,764.4,7.075,16.704,781.1
27/5/2021 16:00:00,40,1027,338,773.208,7.086,16.896,790.1
27/5/2021 16:15:00,40,1026,336,773.208,7.064,16.896,790.1
27/5/2021 16:30:00,40,1028,337,764.4,7.075,16.704,781.1
27/5/2021 16:45:00,40,1027,334,765.216,7.042,16.704,781.9
27/5/2021 17:00:00,40,1028,340,773.208,7.107,16.896,790.1
27/5/2021 17:15:00,40,1027,338,755.616,7.086,16.512,772.1
27/5/2021 17:30:00,40,1024,336,764.4,7.064,16.704,781.1
27/5/2021 17:45:00,40,1025,336,755.616,7.064,16.512,772.1
27/5/2021 18:00:00,40,1023,334,756.432,7.042,16.512,772.9
27/5/2021 18:15:00,40,1023,336,746.832,7.091,16.32,763.2
27/5/2021 18:30:00,40,1020,336,755.616,7.091,16.512,772.1
27/5/2021 18:45:00,40,1022,338,746.832,7.112,16.32,763.2
27/5/2021 19:00:00,40,1022,338,746.832,7.112,16.32,763.2
27/5/2021 19:15:00,40,1020,334,756.432,7.069,16.512,772.9
27/5/2021 19:30:00,40,1018,334,774.024,7.069,16.896,790.9
27/5/2021 19:45:00,40,1018,334,765.216,7.069,16.704,781.9
27/5/2021 20:00:00,40,1018,334,774.024,7.069,16.896,790.9
27/5/2021 20:15:00,40,1015,336,755.616,7.064,16.512,772.1
27/5/2021 20:30:00,40,1015,336,764.4,7.064,16.704,781.1
27/5/2021 20:45:00,40,1016,336,746.832,7.05,16.32,763.2
27/5/2021 21:00:00,40,1016,336,755.616,7.05,16.512,772.1
27/5/2021 21:15:00,40,1016,336,773.208,7.05,16.896,790.1
27/5/2021 21:30:00,40,1018,336,764.4,7.05,16.704,781.1
27/5/2021 21:45:00,40,1018,336,764.4,7.05,16.704,781.1
27/5/2021 22:00:00,40,1018,336,764.4,7.05,16.704,781.1
27/5/2021 22:15:00,40,1018,336,755.616,7.09,16.512,772.1
27/5/2021 22:30:00,40,1017,336,764.4,7.09,16.704,781.1
27/5/2021 22:45:00,40,1017,336,746.832,7.103,16.32,763.2
27/5/2021 23:00:00,40,1017,336,755.616,7.103,16.512,772.1
27/5/2021 23:15:00,40,1018,334,765.216,7.081,16.704,781.9
27/5/2021 23:30:00,40,1018,334,774.024,7.081,16.896,790.9
27/5/2021 23:45:00,40,1016,334,756.432,7.081,16.512,772.9
27/5/2021 00:00:00,40,1016,334,765.216,7.081,16.704,781.9
28/5/2021 00:15:00,40,1018,334,765.216,7.055,16.704,781.9
28/5/2021 00:30:00,40,1018,335,781.992,7.066,17.088,799.1
28/5/2021 00:45:00,40,1015,335,773.208,7.066,16.896,790.1
28/5/2021 01:00:00,40,1015,335,773.208,7.066,16.896,790.1
28/5/2021 01:15:00,40,1016,336,755.616,7.103,16.512,772.1
28/5/2021 01:30:00,40,1016,336,764.4,7.103,16.704,781.1
28/5/2021 01:45:00,40,1018,336,746.832,7.103,16.32,763.2
28/5/2021 02:00:00,40,1018,336,755.616,7.103,16.512,772.1
28/5/2021 02:15:00,40,1020,336,764.4,7.103,16.704,781.1
28/5/2021 02:30:00,40,1020,336,773.208,7.103,16.896,790.1
28/5/2021 02:45:00,40,1018,336,773.208,7.103,16.896,790.1
